ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,BikeBuyer
20165,Married,Female,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,63,Yes
17615,Single,Female,40000,0,Bachelors,Professional,No,1,0-1 Miles,North America,42,Yes
24305,Single,Male,100000,1,Bachelors,Management,No,3,0-1 Miles,Pacific,47,Yes
24199,Married,Female,40000,0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,36,Yes
11791,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,36,No
11792,Married,Female,40000,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,37,No
24522,Married,Male,80000,0,Bachelors,Management,No,1,0-1 Miles,North America,38,Yes
11802,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,No
11804,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,No
11805,Married,Male,70000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,No
24069,Married,Male,40000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,39,Yes
17079,Single,Female,70000,0,Bachelors,Professional,No,1,0-1 Miles,Pacific,43,Yes
11806,Married,Female,70000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,No
23933,Single,Female,30000,3,Partial College,Clerical,Yes,0,0-1 Miles,Europe,43,Yes
29133,Single,Female,60000,4,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,42,No
11814,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,36,No
11819,Married,Male,70000,2,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,39,No
11820,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,40,No
29445,Single,Female,10000,0,Bachelors,Clerical,Yes,1,0-1 Miles,Europe,69,No
11828,Married,Female,70000,5,Graduate Degree,Professional,Yes,2,0-1 Miles,North America,37,No
19315,Single,Male,20000,1,Partial College,Manual,No,1,0-1 Miles,Europe,39,Yes
11829,Married,Female,70000,5,Graduate Degree,Professional,Yes,2,0-1 Miles,North America,37,No
27008,Single,Male,40000,2,Partial College,Clerical,No,2,0-1 Miles,Europe,35,Yes
12060,Single,Male,150000,3,Graduate Degree,Management,No,2,0-1 Miles,North America,63,Yes
11836,Married,Male,80000,3,Bachelors,Skilled Manual,Yes,2,0-1 Miles,North America,41,No
11838,Single,Male,80000,3,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,41,No
11841,Married,Male,40000,0,Bachelors,Professional,No,1,0-1 Miles,North America,42,No
11845,Single,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,82,No
26301,Single,Male,70000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,34,Yes
23605,Married,Male,130000,4,Partial College,Professional,Yes,3,0-1 Miles,Europe,50,Yes
11847,Single,Female,50000,2,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,41,No
11852,Single,Male,60000,2,Bachelors,Professional,No,2,0-1 Miles,North America,43,No
21594,Married,Female,50000,2,Bachelors,Skilled Manual,Yes,0,0-1 Miles,North America,37,Yes
24549,Single,Male,130000,4,Bachelors,Management,No,3,0-1 Miles,Europe,61,Yes
11856,Married,Male,60000,2,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,43,No
11857,Single,Female,60000,2,Graduate Degree,Professional,No,0,0-1 Miles,North America,43,No
11861,Married,Female,70000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,44,No
24793,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,36,Yes
11866,Married,Male,60000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,45,No
17998,Single,Female,20000,3,High School,Manual,Yes,1,0-1 Miles,Europe,43,Yes
17766,Married,Male,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,36,Yes
11869,Single,Female,70000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,39,No
11870,Single,Female,70000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,39,No
11875,Married,Male,60000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,46,No
25722,Single,Male,20000,1,Partial College,Manual,No,0,0-1 Miles,Europe,45,Yes
11880,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,47,No
13904,Married,Female,80000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,Yes
17933,Married,Female,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,Yes
11882,Married,Male,60000,3,Bachelors,Professional,Yes,0,0-1 Miles,North America,47,No
15038,Married,Male,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Pacific,28,Yes
11884,Married,Female,80000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,47,No
23597,Single,Female,150000,3,Partial College,Professional,No,3,0-1 Miles,Europe,49,Yes
11890,Married,Female,70000,4,Graduate Degree,Professional,Yes,1,0-1 Miles,North America,47,No
11891,Married,Female,70000,4,Graduate Degree,Professional,Yes,2,0-1 Miles,North America,48,No
18693,Single,Female,90000,0,Graduate Degree,Management,Yes,0,0-1 Miles,Pacific,37,Yes
19427,Single,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,36,Yes
24003,Single,Male,10000,0,High School,Manual,Yes,2,0-1 Miles,Pacific,28,Yes
11911,Married,Female,80000,5,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,39,No
18655,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,51,Yes
11922,Single,Male,90000,4,Partial College,Skilled Manual,No,2,0-1 Miles,North America,38,No
23944,Single,Female,30000,4,Partial College,Clerical,No,3,0-1 Miles,Europe,28,Yes
25582,Married,Male,20000,1,Partial College,Manual,No,0,0-1 Miles,Europe,46,Yes
19258,Married,Male,10000,0,Partial College,Manual,Yes,1,0-1 Miles,Europe,52,Yes
11932,Married,Female,70000,0,Partial College,Skilled Manual,No,2,0-1 Miles,North America,28,No
28489,Single,Male,20000,0,Partial College,Manual,No,1,0-1 Miles,Europe,63,Yes
28438,Single,Female,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,30,Yes
15770,Single,Male,150000,0,Bachelors,Management,No,2,0-1 Miles,North America,40,Yes
11940,Married,Male,100000,0,Bachelors,Management,Yes,3,0-1 Miles,North America,29,No
27126,Single,Male,40000,0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,37,Yes
28396,Single,Female,40000,0,Bachelors,Professional,Yes,0,0-1 Miles,Europe,40,Yes
17125,Married,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,North America,51,Yes
29119,Single,Male,100000,0,Bachelors,Management,No,3,0-1 Miles,Pacific,48,No
22486,Single,Male,20000,2,High School,Manual,Yes,1,0-1 Miles,Europe,41,Yes
15569,Married,Female,80000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,48,Yes
25169,Single,Male,130000,2,Graduate Degree,Management,No,3,0-1 Miles,North America,72,Yes
11960,Single,Female,70000,0,Partial College,Professional,No,2,0-1 Miles,North America,33,No
16144,Married,Male,70000,0,Graduate Degree,Professional,Yes,1,0-1 Miles,North America,46,Yes
16275,Married,Female,20000,2,High School,Manual,No,2,0-1 Miles,Europe,42,Yes
16740,Married,Male,40000,0,Bachelors,Management,No,2,0-1 Miles,Pacific,66,Yes
15167,Married,Female,130000,3,Bachelors,Management,Yes,4,0-1 Miles,North America,63,Yes
20930,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,43,Yes
12216,Married,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,Yes
16976,Single,Female,60000,3,Bachelors,Skilled Manual,No,0,0-1 Miles,North America,40,Yes
27956,Married,Male,130000,5,High School,Professional,Yes,3,0-1 Miles,Europe,55,Yes
11978,Married,Male,130000,1,Graduate Degree,Management,Yes,3,0-1 Miles,North America,40,No
11985,Married,Female,80000,1,Bachelors,Management,No,1,0-1 Miles,North America,48,No
11987,Married,Female,90000,4,Bachelors,Professional,Yes,0,0-1 Miles,Pacific,38,No
15764,Single,Male,120000,2,Bachelors,Management,No,2,0-1 Miles,Pacific,47,Yes
12008,Married,Female,70000,4,Partial College,Skilled Manual,Yes,2,0-1 Miles,Pacific,45,No
27281,Single,Female,70000,2,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,37,Yes
12012,Married,Female,60000,2,Partial College,Skilled Manual,No,2,0-1 Miles,Pacific,46,No
12019,Single,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,26,No
28198,Married,Male,60000,0,Bachelors,Professional,No,1,0-1 Miles,North America,48,Yes
12029,Married,Male,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,29,No
12232,Single,Male,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,51,Yes
18281,Single,Female,60000,0,Partial College,Skilled Manual,No,1,0-1 Miles,Pacific,44,Yes
12035,Married,Male,40000,0,Bachelors,Management,No,2,0-1 Miles,Pacific,65,No
22904,Single,Male,90000,0,Graduate Degree,Management,No,0,0-1 Miles,Pacific,37,Yes
28678,Single,Male,80000,3,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,40,Yes
17315,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,Pacific,45,Yes
12036,Married,Female,40000,0,Bachelors,Management,Yes,2,0-1 Miles,Pacific,65,No
16444,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,43,Yes
12255,Single,Female,20000,1,Partial College,Manual,No,0,0-1 Miles,Europe,45,Yes
23986,Married,Female,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,66,Yes
29180,Married,Male,100000,0,Graduate Degree,Management,Yes,0,0-1 Miles,Pacific,37,Yes
28836,Single,Female,60000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,35,Yes
28068,Single,Female,80000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,37,Yes
12276,Married,Female,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,36,Yes
26958,Married,Male,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
12054,Married,Male,90000,4,Bachelors,Management,Yes,1,0-1 Miles,North America,38,No
20206,Married,Female,60000,0,Bachelors,Professional,Yes,1,0-1 Miles,North America,48,Yes
12055,Married,Female,90000,4,Bachelors,Management,No,1,0-1 Miles,North America,37,No
20853,Married,Male,30000,0,Bachelors,Clerical,No,0,0-1 Miles,Europe,36,Yes
12285,Single,Female,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,36,Yes
12287,Single,Male,10000,0,Partial College,Manual,No,2,0-1 Miles,Europe,54,Yes
12061,Married,Male,160000,3,Bachelors,Management,Yes,4,0-1 Miles,North America,63,No
15768,Married,Female,130000,1,Graduate Degree,Management,Yes,3,0-1 Miles,North America,39,Yes
18923,Married,Female,70000,0,Partial College,Professional,No,2,0-1 Miles,North America,33,Yes
16053,Married,Male,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,50,Yes
21040,Single,Male,50000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,Europe,37,Yes
26626,Single,Male,60000,0,Graduate Degree,Professional,No,1,0-1 Miles,North America,39,Yes
17764,Married,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
29430,Single,Female,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,31,No
22684,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,43,Yes
16770,Married,Male,60000,1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,Yes
28540,Married,Female,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,31,Yes
15547,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,45,Yes
22582,Single,Female,20000,0,Bachelors,Clerical,No,0,0-1 Miles,Pacific,26,Yes
12134,Married,Male,170000,3,High School,Professional,Yes,4,0-1 Miles,Europe,51,No
22256,Married,Male,70000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,36,Yes
12138,Married,Male,70000,0,Graduate Degree,Management,Yes,2,0-1 Miles,North America,72,No
12139,Married,Male,70000,0,Graduate Degree,Management,Yes,2,0-1 Miles,North America,73,No
12140,Single,Male,90000,4,Partial College,Professional,No,3,0-1 Miles,North America,41,No
12144,Married,Female,100000,1,Partial College,Professional,Yes,4,0-1 Miles,North America,41,No
21160,Married,Female,80000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,46,Yes
21146,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,46,Yes
29325,Married,Male,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,No
27092,Single,Female,70000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,35,Yes
27118,Married,Female,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,36,Yes
21668,Married,Female,40000,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,Europe,33,Yes
25077,Married,Male,60000,2,Graduate Degree,Professional,No,0,0-1 Miles,North America,43,Yes
12165,Married,Male,80000,4,Partial College,Professional,Yes,2,0-1 Miles,North America,44,No
20863,Married,Female,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
19130,Married,Female,80000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,36,Yes
28643,Married,Male,50000,1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,Yes
27811,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,43,Yes
25463,Single,Male,20000,2,High School,Manual,Yes,0,0-1 Miles,Europe,40,Yes
12402,Single,Male,40000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,35,Yes
16414,Single,Female,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,42,Yes
19621,Married,Female,80000,4,Bachelors,Professional,Yes,1,0-1 Miles,Pacific,48,Yes
12440,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,50,Yes
12205,Single,Female,130000,3,Bachelors,Management,No,4,0-1 Miles,North America,68,No
25429,Single,Female,80000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,Yes
16742,Married,Male,40000,0,Bachelors,Management,No,2,0-1 Miles,Pacific,66,Yes
12223,Married,Female,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,No
12224,Married,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,71,No
25796,Married,Male,130000,5,High School,Professional,Yes,3,0-1 Miles,Europe,54,Yes
12227,Married,Female,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,49,No
15475,Single,Female,50000,2,Bachelors,Skilled Manual,Yes,0,0-1 Miles,North America,37,Yes
15457,Married,Female,20000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,65,Yes
12235,Married,Female,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,68,No
12236,Married,Female,20000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,65,No
12238,Married,Female,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,65,No
12244,Married,Female,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Pacific,25,No
12247,Single,Female,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Pacific,27,No
12249,Married,Male,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Pacific,28,No
12257,Married,Male,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,No
12258,Married,Female,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,No
12259,Married,Female,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,No
12260,Married,Female,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,No
12268,Married,Male,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,48,No
12269,Married,Male,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,46,No
12273,Married,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,48,No
12274,Single,Male,10000,2,High School,Manual,Yes,0,0-1 Miles,Europe,36,No
16523,Married,Female,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Pacific,27,Yes
12278,Single,Female,10000,2,High School,Manual,Yes,0,0-1 Miles,Europe,37,No
12288,Married,Female,10000,2,High School,Manual,No,1,0-1 Miles,Europe,38,No
13253,Married,Female,130000,4,Partial College,Professional,Yes,2,0-1 Miles,Europe,48,Yes
12294,Married,Male,130000,4,Bachelors,Management,Yes,4,0-1 Miles,Europe,61,No
12303,Married,Female,130000,4,Partial College,Professional,Yes,4,0-1 Miles,Europe,60,No
12304,Single,Male,130000,4,Partial College,Professional,No,4,0-1 Miles,Europe,60,No
25500,Single,Female,30000,3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,27,Yes
17769,Single,Male,10000,0,Partial College,Manual,Yes,2,0-1 Miles,Europe,53,Yes
27846,Married,Male,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,Yes
12309,Single,Male,130000,4,Partial College,Professional,No,4,0-1 Miles,Europe,52,No
25215,Single,Female,70000,0,Bachelors,Professional,No,1,0-1 Miles,Pacific,43,Yes
12311,Single,Male,130000,5,High School,Professional,No,1,0-1 Miles,Europe,52,No
12495,Single,Male,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,Yes
28386,Married,Male,10000,2,Partial High School,Manual,Yes,1,0-1 Miles,Europe,42,Yes
19335,Single,Male,20000,3,High School,Manual,Yes,0,0-1 Miles,Europe,42,Yes
12326,Single,Male,170000,5,Partial College,Management,No,4,0-1 Miles,Europe,55,No
20755,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,51,Yes
20346,Single,Female,130000,3,Bachelors,Management,No,3,0-1 Miles,North America,45,Yes
12547,Married,Male,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,50,Yes
12336,Single,Male,130000,5,Graduate Degree,Professional,No,4,0-1 Miles,Europe,59,No
26162,Married,Female,60000,2,Partial College,Skilled Manual,Yes,2,0-1 Miles,Pacific,46,Yes
12359,Married,Female,130000,5,Graduate Degree,Professional,Yes,4,0-1 Miles,Pacific,36,No
13771,Single,Male,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
14739,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,52,Yes
12575,Single,Female,10000,0,Partial College,Manual,No,1,0-1 Miles,Pacific,27,Yes
21645,Married,Male,60000,2,Bachelors,Skilled Manual,Yes,2,0-1 Miles,North America,42,Yes
12367,Single,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,33,No
18562,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,Yes
13854,Married,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,Yes
25588,Single,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,47,Yes
28505,Married,Female,30000,0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,48,Yes
12608,Married,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,47,Yes
12369,Single,Male,60000,4,Bachelors,Professional,No,4,0-1 Miles,Pacific,43,No
12372,Single,Male,60000,2,Bachelors,Professional,No,2,0-1 Miles,Pacific,43,No
25106,Married,Male,90000,0,Graduate Degree,Management,Yes,0,0-1 Miles,Pacific,36,Yes
12374,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,26,No
13894,Married,Female,70000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,Yes
20004,Married,Female,70000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,36,Yes
14937,Single,Male,10000,4,Partial High School,Manual,Yes,1,0-1 Miles,Europe,39,Yes
12392,Single,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,No
24504,Married,Male,40000,0,Bachelors,Management,No,2,0-1 Miles,Pacific,65,Yes
25099,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,46,Yes
24187,Single,Female,30000,0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,46,Yes
29290,Single,Male,60000,5,Bachelors,Professional,No,2,0-1 Miles,Pacific,43,No
13404,Married,Male,130000,4,Partial College,Professional,Yes,2,0-1 Miles,Europe,48,Yes
12411,Single,Male,40000,3,Partial College,Clerical,Yes,1,0-1 Miles,North America,31,No
25656,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,44,Yes
14170,Single,Female,10000,3,High School,Manual,Yes,0,0-1 Miles,Europe,38,Yes
14365,Married,Male,50000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,33,Yes
14798,Single,Female,10000,3,Partial High School,Manual,Yes,2,0-1 Miles,Europe,41,Yes
12415,Single,Female,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,No
16940,Single,Female,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,49,Yes
12417,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,39,No
12427,Married,Female,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,52,No
19128,Married,Female,70000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,36,Yes
14164,Single,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,Europe,37,Yes
12436,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,51,No
